Week,Line,Location,Incident,Min Delay,Min Gap,Vehicle,has_delay,Year,Month,Day_of_Month,Hour,Minute,Bound_B,Bound_E,Bound_N,Bound_S,Bound_W
1,0.20390297282509576,0.001894281,8,5,10,7105,0,2024,1,6,17,15,0,0,0,0,1
1,0.20390297282509576,0.001533466,0,10,20,4589,0,2024,1,6,17,37,0,1,0,0,0
1,0.035290899,0.010824463287028685,8,10,20,4537,0,2024,1,6,17,44,0,0,0,1,0
1,0.10404887835126755,0.000902039,3,46,56,4490,1,2024,1,6,17,45,0,0,0,0,1
1,0.12666423490789713,0.003608154,5,10,20,4417,0,2024,1,6,17,57,0,0,0,0,1
1,0.15548057632682838,0.004961212,8,10,20,4549,0,2024,1,6,18,18,0,0,0,0,1
1,0.1118913,0.022911780624210717,0,10,20,4571,0,2024,1,6,18,40,0,0,0,1,0
1,0.12666423490789713,0.020566480245354502,7,10,20,4449,0,2024,1,6,19,29,0,0,0,0,1
1,0.20390297282509576,0.001713873,7,5,10,8321,0,2024,1,6,19,57,0,1,0,0,0
1,0.20390297282509576,0.002255097,2,10,20,8201,0,2024,1,6,20,12,0,1,0,0,0
1,0.15548057632682838,0.000451019,12,10,20,4480,0,2024,1,6,21,30,0,0,0,0,0
1,0.12666423490789713,0.002525708,8,10,20,4517,0,2024,1,6,22,0,0,0,0,0,1
1,0.1118913,0.000992242,1,0,0,4473,0,2024,1,6,22,34,0,1,0,0,0
1,0.064380813,0.003157135,2,63,73,4578,1,2024,1,6,22,44,0,1,0,0,0
1,0.15548057632682838,0.000992242,5,59,69,4425,1,2024,1,6,22,46,0,0,0,0,1
1,0.15548057632682838,0.000992242,5,65,75,4459,1,2024,1,6,22,48,0,1,0,0,0
1,0.15548057632682838,0.003157135,5,44,54,4438,1,2024,1,6,22,50,0,0,0,0,1
1,0.12666423490789713,0.002525708,8,10,20,4566,0,2024,1,6,23,0,0,1,0,0,0
1,0.15548057632682838,0.000451019,8,10,20,4528,0,2024,1,6,23,31,0,1,0,0,0
1,0.080977567,9.020386072523904e-05,1,0,0,8826,0,2024,1,6,0,56,0,1,0,0,0
1,0.20390297282509576,0.005412232,11,30,40,8308,1,2024,1,6,1,44,0,0,0,0,1
1,0.15548057632682838,0.000451019,12,10,20,4486,0,2024,1,7,2,13,0,0,0,0,1
1,0.001641437,0.00279632,5,21,31,4432,1,2024,1,7,2,42,0,0,1,0,0
1,0.1118913,0.001984485,5,65,95,4410,1,2024,1,7,2,46,0,0,0,1,0
1,0.10404887835126755,0.020566480245354502,11,0,0,4477,0,2024,1,7,5,44,0,0,0,0,0
1,0.12666423490789713,9.020386072523904e-05,4,75,85,4447,1,2024,1,7,5,45,0,0,0,0,1
1,0.047966441728980486,0.008388959,4,15,30,4443,0,2024,1,7,5,54,0,1,0,0,0
1,0.010760532555170527,0.009200794,11,13,38,8736,0,2024,1,7,6,43,0,1,0,0,0
1,0.080977567,0.002074689,7,10,20,8091,0,2024,1,7,7,15,0,1,0,0,0
1,0.047966441728980486,0.001082446,4,0,0,4450,0,2024,1,7,7,26,0,0,0,0,1
1,0.12666423490789713,0.010734259426303445,3,10,20,4567,0,2024,1,7,8,23,0,0,0,0,0
1,0.20390297282509576,0.001713873,11,19,28,8210,1,2024,1,7,8,57,0,0,0,0,1
1,0.080977567,0.005773047,3,8,16,8110,0,2024,1,7,8,58,0,0,0,0,0
1,0.15548057632682838,0.022190149738408806,8,9,18,8626,0,2024,1,7,9,39,0,0,0,0,1
1,0.080977567,0.002164893,8,8,16,8792,0,2024,1,7,10,53,0,1,0,0,0
1,0.10404887835126755,0.000180408,4,8,18,4411,0,2024,1,7,10,55,0,0,0,0,1
1,0.031825643,0.000451019,8,19,29,4400,1,2024,1,7,11,12,0,0,0,0,1
1,0.10404887835126755,0.004059174,4,9,19,4485,0,2024,1,7,11,13,0,1,0,0,0
1,0.15548057632682838,0.004239581,8,10,20,4482,0,2024,1,7,12,0,0,1,0,0,0
1,0.035290899,0.001533466,6,10,20,4602,0,2024,1,7,12,16,0,0,1,0,0
1,0.20390297282509576,0.001804077,2,31,41,4461,1,2024,1,7,14,3,0,0,0,0,0
1,0.12666423490789713,0.010734259426303445,3,10,20,4490,0,2024,1,7,14,5,0,0,0,0,0
1,0.064380813,0.008388959,2,31,41,4546,1,2024,1,7,14,6,0,0,0,0,1
1,0.20390297282509576,0.000541223,2,0,0,8384,0,2024,1,7,14,13,0,1,0,0,0
1,0.20390297282509576,0.002976727,7,10,20,4474,0,2024,1,7,14,25,0,1,0,0,0
1,0.15548057632682838,0.004600397,2,40,50,4482,1,2024,1,7,14,25,0,0,0,0,0
1,0.10404887835126755,0.005592639,6,10,20,4415,0,2024,1,7,15,7,0,0,0,0,0
1,0.20390297282509576,0.002074689,2,10,20,4504,0,2024,1,7,15,10,0,0,1,0,0
1,0.064380813,0.000541223,4,20,15,4476,1,2024,1,7,15,45,0,0,0,1,0
1,0.10404887835126755,0.005592639,1,10,20,4556,0,2024,1,7,15,48,0,1,0,0,0
1,0.12666423490789713,0.002525708,11,11,22,4563,0,2024,1,7,15,49,0,0,0,0,1
1,0.064380813,0.000992242,2,10,20,4513,0,2024,1,7,15,52,0,1,0,0,0
1,0.047966441728980486,0.000541223,6,13,23,4554,0,2024,1,7,16,15,0,0,0,0,0
1,0.035290899,0.000180408,6,10,20,4436,0,2024,1,7,16,17,0,0,1,0,0
1,0.035290899,0.003157135,6,18,28,4497,1,2024,1,7,16,17,0,0,0,1,0
1,0.1118913,0.003698358,4,10,20,4444,0,2024,1,7,16,18,0,0,1,0,0
1,0.15548057632682838,0.000992242,2,30,50,0,1,2024,1,7,16,55,0,0,0,0,0
1,0.1118913,0.00279632,7,10,20,4572,0,2024,1,7,17,3,0,0,1,0,0
1,0.15548057632682838,0.004600397,5,10,20,0,0,2024,1,7,17,15,0,0,0,0,0
1,0.1118913,0.006675086,7,10,20,4572,0,2024,1,7,17,36,0,0,1,0,0
1,0.10404887835126755,0.004059174,0,10,20,4525,0,2024,1,7,18,25,0,1,0,0,0
1,0.20390297282509576,0.002435504,8,12,17,8338,0,2024,1,7,18,33,0,1,0,0,0
1,0.20390297282509576,0.003698358,10,10,20,4422,0,2024,1,7,21,17,0,0,0,0,1
1,0.064380813,0.004329785,7,10,20,4541,0,2024,1,7,21,28,0,1,0,0,0
1,0.15548057632682838,0.005592639,5,0,0,0,0,2024,1,7,22,8,0,1,0,0,0
1,0.080977567,0.005773047,12,10,20,8786,0,2024,1,7,23,49,0,1,0,0,0
1,0.20390297282509576,0.005412232,11,5,10,8338,0,2024,1,7,0,41,0,0,0,0,1
1,0.1118913,0.006675086,0,10,20,4503,0,2024,1,7,1,10,0,0,0,1,0
2,0.20390297282509576,0.003698358,10,72,82,4525,1,2024,1,8,5,30,0,0,0,0,1
2,0.064380813,0.003698358,2,72,82,4546,1,2024,1,8,5,38,0,0,0,0,1
2,0.12666423490789713,0.003698358,2,15,25,4554,0,2024,1,8,5,39,0,0,0,0,1
2,0.20390297282509576,0.005502436,12,5,10,7073,0,2024,1,8,5,42,0,0,0,0,1
2,0.20390297282509576,0.012899152083709182,12,5,10,8322,0,2024,1,8,5,48,0,0,0,0,1
2,0.20390297282509576,0.002525708,12,5,10,8380,0,2024,1,8,6,4,0,0,0,0,1
2,0.12666423490789713,0.003698358,4,0,0,4421,0,2024,1,8,6,4,0,0,0,0,1
2,0.1118913,0.009200794,11,0,0,4412,0,2024,1,8,6,16,0,1,0,0,0
2,0.064380813,0.000451019,4,0,0,4546,0,2024,1,8,6,49,0,0,0,1,0
2,0.047966441728980486,0.003698358,4,0,0,4456,0,2024,1,8,7,9,0,0,0,0,1
2,0.15548057632682838,0.001804077,0,4,8,4537,0,2024,1,8,8,5,0,1,0,0,0
2,0.15548057632682838,0.004780805,7,12,16,4602,0,2024,1,8,9,18,0,0,0,0,1
2,0.10404887835126755,0.000992242,5,5,15,4530,0,2024,1,8,9,35,0,1,0,0,0
2,0.20390297282509576,0.000270612,6,8,16,7008,0,2024,1,8,10,38,0,0,0,1,0
2,0.10404887835126755,0.00396897,4,12,22,4425,0,2024,1,8,10,47,0,1,0,0,0
2,0.12666423490789713,0.000180408,0,10,20,4457,0,2024,1,8,11,46,0,0,0,1,0
2,0.20390297282509576,9.020386072523904e-05,5,20,30,4540,1,2024,1,8,12,31,0,0,0,0,1
2,0.12666423490789713,0.000451019,1,10,20,4554,0,2024,1,8,13,41,0,0,0,1,0
2,0.1118913,0.001984485,11,8,18,4570,0,2024,1,8,14,57,0,0,1,0,0
2,0.035290899,0.003066931,8,10,20,4420,0,2024,1,8,15,43,0,0,0,0,0
2,0.20390297282509576,0.005773047,0,10,20,4407,0,2024,1,8,16,1,0,1,0,0,0
2,0.1118913,0.002615912,8,9,19,4437,0,2024,1,8,16,44,0,0,1,0,0
2,0.20390297282509576,0.000180408,6,20,30,4583,1,2024,1,8,17,20,0,1,0,0,0
2,0.00665694,0.000451019,8,20,40,4514,1,2024,1,8,17,30,0,0,0,0,1
2,0.1118913,0.022911780624210717,8,10,20,4437,0,2024,1,8,18,36,0,0,0,1,0
2,0.20390297282509576,0.002525708,3,110,120,4419,1,2024,1,8,18,48,0,0,1,0,0
2,0.064380813,0.005773047,8,10,20,4536,0,2024,1,8,18,51,0,1,0,0,0
2,0.10404887835126755,0.007667328,8,10,20,4598,0,2024,1,8,19,12,0,0,0,1,0
2,0.064380813,0.002074689,7,10,20,4513,0,2024,1,8,20,1,0,1,0,0,0
2,0.1118913,0.010734259426303445,4,9,19,4404,0,2024,1,8,20,44,0,0,1,0,0
2,0.15548057632682838,0.001533466,8,10,20,4535,0,2024,1,8,20,56,0,0,1,0,0
2,0.064380813,0.001533466,4,10,20,4587,0,2024,1,8,21,22,0,1,0,0,0
2,0.1118913,0.010734259426303445,8,12,22,4561,0,2024,1,8,21,27,0,0,1,0,0
2,0.1118913,0.006675086,8,9,19,4585,0,2024,1,8,21,50,0,0,0,1,0
2,0.064380813,0.002706116,11,10,20,4445,0,2024,1,8,23,55,0,1,0,0,0
2,0.006474558,0.000360815,2,10,20,4531,0,2024,1,8,1,5,0,0,0,0,1
2,0.002462156,0.000180408,8,7,27,8134,0,2024,1,8,1,17,0,1,0,0,0
2,0.10404887835126755,0.000360815,2,0,0,4531,0,2024,1,8,1,24,0,0,0,0,1
2,0.002462156,0.006224066,8,6,26,8103,0,2024,1,8,1,36,0,0,0,1,0
2,0.15548057632682838,0.005682843,3,10,20,4559,0,2024,1,9,2,48,0,0,1,0,0
2,0.1118913,0.022911780624210717,2,22,37,4453,1,2024,1,9,3,0,0,0,0,0,1
2,0.006474558,0.020566480245354502,11,0,0,4458,0,2024,1,9,5,10,0,0,0,0,0
2,0.12666423490789713,9.020386072523904e-05,5,11,26,4423,0,2024,1,9,5,20,0,0,0,0,1
2,0.12666423490789713,0.004780805,2,44,54,4423,1,2024,1,9,5,56,0,1,0,0,0
2,0.12666423490789713,9.020386072523904e-05,5,22,32,4584,1,2024,1,9,7,13,0,1,0,0,0
2,0,0.001804077,5,63,83,4485,1,2024,1,9,8,35,0,0,0,0,1
2,0.20390297282509576,0.006855493,2,15,24,0,0,2024,1,9,8,36,0,0,0,0,0
2,0.20390297282509576,0.006855493,4,9,18,8334,0,2024,1,9,8,38,0,1,0,0,0
2,0.15548057632682838,0.022190149738408806,3,10,20,8771,0,2024,1,9,8,38,0,0,0,0,1
2,0.1118913,9.020386072523904e-05,11,0,0,4481,0,2024,1,9,8,47,0,0,1,0,0
2,0.15548057632682838,0.022190149738408806,0,10,20,8796,0,2024,1,9,8,48,0,0,0,1,0
2,0.10404887835126755,0.001984485,11,7,17,4479,0,2024,1,9,8,51,0,0,0,0,1
2,0.12666423490789713,0.005592639,11,0,0,4449,0,2024,1,9,8,54,0,0,0,1,0
2,0.20390297282509576,0.004961212,11,20,30,4535,1,2024,1,9,9,13,0,1,0,0,0
2,0.064380813,0.004961212,5,20,30,4536,1,2024,1,9,9,16,0,1,0,0,0
2,0.15548057632682838,0.004600397,11,15,19,4499,0,2024,1,9,9,21,0,0,0,0,1
2,0.00665694,0.005592639,2,15,35,4601,0,2024,1,9,9,27,0,1,0,0,0
2,0.20390297282509576,0.000451019,7,9,18,8320,0,2024,1,9,10,10,0,0,0,0,1
2,0.20390297282509576,9.020386072523904e-05,2,15,24,4484,0,2024,1,9,10,53,0,0,0,0,1
2,0.20390297282509576,0.001262854,5,15,24,4484,0,2024,1,9,10,55,0,0,0,0,1
2,0.12666423490789713,0.004780805,5,13,23,4482,0,2024,1,9,11,59,0,0,0,0,1
2,0.12666423490789713,0.000270612,5,44,54,4482,1,2024,1,9,12,1,0,0,0,0,0
2,0.064380813,0.002706116,11,39,49,4544,1,2024,1,9,13,31,0,0,0,0,0
2,0.15548057632682838,9.020386072523904e-05,0,10,20,8808,0,2024,1,9,13,47,0,0,0,0,0
2,0.20390297282509576,0.001984485,8,8,16,8175,0,2024,1,9,14,17,0,0,0,1,0
2,0.064380813,0.010734259426303445,1,10,20,4455,0,2024,1,9,15,1,0,1,0,0,0
2,0.20390297282509576,0.001894281,7,5,10,7098,0,2024,1,9,15,4,0,0,0,0,1
2,0.20390297282509576,0.000360815,7,5,10,7098,0,2024,1,9,15,18,0,0,0,0,1
2,0.12666423490789713,0.005773047,0,10,20,4538,0,2024,1,9,15,47,0,0,0,1,0
2,0.12666423490789713,0.004690601,11,10,20,4538,0,2024,1,9,15,55,0,1,0,0,0
2,0.15548057632682838,0.001533466,7,5,10,8628,0,2024,1,9,16,2,0,1,0,0,0
2,0.080977567,0.001353058,7,3,7,8715,0,2024,1,9,16,18,0,1,0,0,0
2,0.15548057632682838,0.001353058,8,10,20,3349,0,2024,1,9,17,56,0,1,0,0,0
2,0.047966441728980486,0.002435504,3,10,20,4595,0,2024,1,9,18,11,0,1,0,0,0
2,0.00665694,0.009832221,1,20,40,4519,1,2024,1,9,19,13,0,0,1,0,0
2,0.080977567,0.003698358,3,3,6,8178,0,2024,1,9,21,2,0,1,0,0,0
2,0.12666423490789713,0.010734259426303445,3,0,0,4482,0,2024,1,9,21,33,0,1,0,0,0
2,0.12666423490789713,0.000270612,5,6,16,4417,0,2024,1,9,21,54,0,0,1,0,0
2,0.1118913,0.009200794,3,20,30,4438,1,2024,1,9,22,38,0,1,0,0,0
2,0.20390297282509576,0.001713873,2,12,28,0,0,2024,1,9,22,44,0,0,0,0,0
2,0.064380813,0.001713873,2,0,0,0,0,2024,1,9,22,45,0,0,0,0,0
2,0.20390297282509576,0.000180408,12,10,20,3555,0,2024,1,9,22,47,0,1,0,0,0
2,0.035290899,0.003066931,3,10,20,4401,0,2024,1,9,23,2,0,0,0,0,0
2,0.1118913,0.000270612,4,13,23,4603,0,2024,1,9,23,31,0,0,1,0,0
2,0.10404887835126755,9.020386072523904e-05,4,322,332,4433,1,2024,1,9,0,18,0,0,0,0,1
2,0.12666423490789713,0.010734259426303445,11,27,0,4447,1,2024,1,9,1,20,0,0,0,0,1
2,0.10404887835126755,0.020566480245354502,11,0,0,4510,0,2024,1,9,1,27,0,0,0,1,0
2,0.10404887835126755,0.00117265,8,10,20,4588,0,2024,1,10,2,0,0,1,0,0,0
2,0.10404887835126755,0.007396717,8,10,20,4553,0,2024,1,10,2,2,0,0,0,0,1
2,0.12666423490789713,0.020566480245354502,3,10,20,4531,0,2024,1,10,2,5,0,0,0,0,0
2,0.12666423490789713,9.020386072523904e-05,3,7,17,4584,0,2024,1,10,2,26,0,0,0,1,0
2,0.001641437,0.007396717,2,322,332,0,1,2024,1,10,3,1,0,0,0,0,0
2,0.035290899,0.001894281,4,10,20,4544,0,2024,1,10,5,3,0,0,0,0,1
2,0.20390297282509576,0.001894281,2,132,142,4561,1,2024,1,10,5,5,0,0,0,0,1
2,0.15548057632682838,0.001894281,2,10,15,4528,0,2024,1,10,5,6,1,0,0,0,0
2,0.064380813,0.001894281,2,132,142,4430,1,2024,1,10,5,10,0,0,0,0,1
2,0.15548057632682838,0.006855493,12,10,20,8714,0,2024,1,10,5,10,0,0,0,0,1
2,9.119095385737735e-05,0.006855493,12,9,18,7054,0,2024,1,10,5,10,0,0,0,0,1
2,0.001641437,0.000270612,11,46,76,4494,1,2024,1,10,5,41,0,0,1,0,0
2,0.1118913,0.022911780624210717,2,15,23,4420,0,2024,1,10,5,42,0,0,0,1,0
2,0.20390297282509576,0.001082446,12,9,18,7010,0,2024,1,10,6,35,0,0,1,0,0
2,0.20390297282509576,0.010102832401226773,7,10,20,4517,0,2024,1,10,6,52,0,0,0,0,1
2,0.20390297282509576,0.009832221,5,5,13,4506,0,2024,1,10,7,20,0,0,0,0,1
2,0.00665694,0.009832221,5,3,23,4492,0,2024,1,10,7,22,0,0,0,0,1
2,0.1118913,0.002435504,11,8,16,4407,0,2024,1,10,8,13,0,0,0,1,0
2,0.12666423490789713,0.020566480245354502,0,10,20,4539,0,2024,1,10,8,26,0,1,0,0,0
2,0.15548057632682838,0.000451019,1,45,49,4456,1,2024,1,10,8,59,0,1,0,0,0
2,0.064380813,0.000451019,2,29,39,4563,1,2024,1,10,9,9,0,1,0,0,0
2,0.15548057632682838,0.022190149738408806,12,10,20,8825,0,2024,1,10,9,20,0,0,0,0,1
2,0.00665694,0.008388959,2,20,40,4530,1,2024,1,10,9,22,0,1,0,0,0
2,0.1118913,0.000360815,11,48,56,4597,1,2024,1,10,9,28,0,0,0,1,0
2,0.20390297282509576,0.005502436,12,9,18,8329,0,2024,1,10,10,4,0,1,0,0,0
2,0.20390297282509576,0.005502436,12,9,18,8365,0,2024,1,10,10,11,0,1,0,0,0
2,0.064380813,0.005773047,4,0,0,4445,0,2024,1,10,10,18,0,0,0,1,0
2,0.20390297282509576,0.004961212,0,10,20,4490,0,2024,1,10,11,15,0,0,0,0,1
2,0.15548057632682838,0.005682843,7,5,10,4412,0,2024,1,10,11,39,0,0,0,0,1
2,0.12666423490789713,0.003608154,10,0,0,4410,0,2024,1,10,11,46,0,0,0,0,1
2,0.080977567,0.002074689,3,5,10,8774,0,2024,1,10,12,9,0,1,0,0,0
2,0.080977567,0.008659571,6,5,10,8751,0,2024,1,10,12,58,0,0,0,0,0
2,0.031825643,0.006224066,7,10,20,4564,0,2024,1,10,13,53,0,0,0,0,1
2,0.1118913,0.010734259426303445,8,9,19,4557,0,2024,1,10,14,38,0,0,0,0,1
2,0.20390297282509576,9.020386072523904e-05,7,5,10,8386,0,2024,1,10,14,48,0,0,0,0,1
2,0.10404887835126755,0.005592639,7,10,20,4514,0,2024,1,10,15,9,0,0,0,0,1
2,0.031825643,0.006224066,8,10,20,4566,0,2024,1,10,17,3,0,1,0,0,0
2,0.12666423490789713,0.004780805,11,5,15,4488,0,2024,1,10,17,26,0,1,0,0,0
2,0.031825643,0.006224066,8,21,31,4566,1,2024,1,10,17,43,0,1,0,0,0
2,0.1118913,0.010734259426303445,4,10,20,4600,0,2024,1,10,18,4,0,0,1,0,0
2,0.047966441728980486,0.010824463287028685,8,10,20,4581,0,2024,1,10,18,9,0,1,0,0,0
2,0.1118913,0.003698358,8,10,20,4464,0,2024,1,10,18,38,0,0,0,1,0
2,0.031825643,0.000270612,11,10,20,4458,0,2024,1,10,19,22,0,1,0,0,0
2,0.20390297282509576,0.000360815,11,50,60,4543,1,2024,1,10,22,28,0,0,0,0,1
2,0.1118913,0.006675086,8,9,19,4554,0,2024,1,10,23,36,0,0,0,1,0
2,0.047966441728980486,0.010824463287028685,3,10,20,4510,0,2024,1,10,23,40,0,1,0,0,0
2,0.12666423490789713,0.001713873,0,10,20,4558,0,2024,1,10,0,31,0,0,0,0,1
2,0.10404887835126755,0.000451019,9,12,22,4583,0,2024,1,10,0,41,0,1,0,0,0
2,0.1118913,0.007396717,4,8,16,4554,0,2024,1,10,1,20,0,0,1,0,0
2,0.20390297282509576,0.012899152083709182,7,5,10,7087,0,2024,1,11,4,25,0,0,1,0,0
2,0.15548057632682838,0.022190149738408806,8,5,10,8829,0,2024,1,11,5,14,0,0,0,0,1
2,0.080977567,0.003698358,1,5,10,8685,0,2024,1,11,7,23,0,1,0,0,0
2,0.064380813,0.003247339,3,16,26,4476,1,2024,1,11,7,48,0,0,0,0,1
2,0.031825643,0.000180408,5,65,75,4446,1,2024,1,11,8,28,0,0,0,0,1
2,0.20390297282509576,0.002706116,7,10,20,4595,0,2024,1,11,8,55,0,1,0,0,0
2,0.080977567,0.008659571,3,18,23,8714,1,2024,1,11,9,23,0,0,0,0,0
2,0.10404887835126755,0.001984485,4,11,20,4550,0,2024,1,11,9,26,0,0,0,0,1
2,0.1118913,0.001353058,4,18,23,4539,1,2024,1,11,9,41,0,0,1,0,0
2,0.10404887835126755,0.001984485,4,10,19,4584,0,2024,1,11,10,26,0,1,0,0,0
2,0.080977567,0.000360815,7,5,10,8828,0,2024,1,11,10,44,0,1,0,0,0
2,0.15548057632682838,9.020386072523904e-05,8,10,20,4452,0,2024,1,11,12,41,0,0,0,0,1
2,0.10404887835126755,0.000541223,3,30,39,4429,1,2024,1,11,13,1,0,0,0,0,1
2,0.080977567,0.008659571,7,5,10,8691,0,2024,1,11,14,6,0,1,0,0,0
2,0.080977567,0.000360815,1,5,10,8685,0,2024,1,11,14,18,0,0,0,0,1
2,0.1118913,0.001262854,4,9,19,4556,0,2024,1,11,14,39,0,0,0,0,0
2,0.1118913,0.022911780624210717,8,16,26,4528,1,2024,1,11,15,7,0,0,0,1,0
2,0.15548057632682838,0.022190149738408806,0,6,12,8761,0,2024,1,11,15,19,0,0,0,0,1
2,0.12666423490789713,0.010734259426303445,11,10,20,4425,0,2024,1,11,16,56,0,0,0,0,0
2,0.20390297282509576,0.001984485,9,14,24,4557,0,2024,1,11,16,56,0,1,0,0,0
2,0.1118913,0.002164893,8,9,19,4528,0,2024,1,11,17,39,0,0,0,1,0
2,0.031825643,0.000360815,7,10,20,4564,0,2024,1,11,18,33,0,0,0,0,1
2,0.20390297282509576,0.001443262,11,10,20,4442,0,2024,1,11,18,39,0,0,1,0,0
2,0.20390297282509576,0.010102832401226773,11,10,20,4489,0,2024,1,11,18,57,0,0,0,0,1
2,0.12666423490789713,0.003698358,8,10,20,4439,0,2024,1,11,19,31,0,1,0,0,0
2,0.20390297282509576,0.000180408,0,10,20,4560,0,2024,1,11,19,33,0,1,0,0,0
2,0.1118913,0.010102832401226773,0,10,20,4560,0,2024,1,11,19,33,0,1,0,0,0
2,0.10404887835126755,0.003157135,4,0,0,4590,0,2024,1,11,19,44,0,0,0,0,1
2,0.20390297282509576,0.001353058,1,10,20,4490,0,2024,1,11,19,53,0,0,0,0,1
2,0.15548057632682838,0.005682843,7,10,20,4402,0,2024,1,11,20,40,0,0,0,0,1
2,0.10404887835126755,0.004059174,0,10,20,4473,0,2024,1,11,20,42,0,1,0,0,0
2,0.10404887835126755,0.007667328,4,0,0,4465,0,2024,1,11,22,52,0,0,0,0,1
2,0.1118913,0.007396717,4,0,0,4600,0,2024,1,11,23,30,0,0,0,1,0
2,0.1118913,0.007396717,4,0,0,4600,0,2024,1,11,23,30,0,0,0,1,0
2,0.031825643,0.004239581,3,10,20,4485,0,2024,1,11,0,0,0,0,0,0,1
2,0.20390297282509576,0.010734259426303445,11,10,20,4605,0,2024,1,11,1,11,0,0,0,0,0
2,0.010760532555170527,0.004961212,8,15,32,8800,0,2024,1,12,3,41,0,1,0,0,0
2,0.20390297282509576,9.020386072523904e-05,7,10,20,4581,0,2024,1,12,5,21,0,0,0,0,0
2,0.1118913,0.022911780624210717,3,10,40,4532,0,2024,1,12,5,29,0,0,0,1,0
2,0.10404887835126755,0.000631427,7,10,20,4519,0,2024,1,12,5,30,0,0,0,1,0
2,0.10404887835126755,0.000451019,11,0,0,4598,0,2024,1,12,5,53,0,0,0,1,0
2,0.15548057632682838,0.002435504,7,0,0,4412,0,2024,1,12,5,59,0,0,0,0,0
2,0.1118913,0.000270612,4,9,19,4483,0,2024,1,12,6,45,0,0,0,0,1
2,0.10404887835126755,0.004059174,7,0,0,4519,0,2024,1,12,7,24,0,1,0,0,0
2,0.000364764,9.020386072523904e-05,3,0,0,4425,0,2024,1,12,7,48,0,0,0,1,0
2,0.1118913,0.022911780624210717,7,10,20,4464,0,2024,1,12,8,7,0,0,0,1,0
2,0.20390297282509576,0.012899152083709182,7,5,10,7075,0,2024,1,12,8,34,0,0,0,0,1
2,0.10404887835126755,0.004059174,8,9,18,4515,0,2024,1,12,9,48,0,1,0,0,0
2,0.080977567,0.001984485,8,5,10,8680,0,2024,1,12,9,57,0,0,0,0,1
2,0.080977567,0.008659571,6,5,10,8680,0,2024,1,12,9,58,0,0,0,0,1
2,0.047966441728980486,0.010824463287028685,8,10,20,4604,0,2024,1,12,10,45,0,0,0,0,0
2,0,9.020386072523904e-05,4,0,0,0,0,2024,1,12,11,33,0,0,0,0,0
2,0.10404887835126755,0.007667328,7,9,18,4428,0,2024,1,12,12,18,0,0,0,0,0
2,0.1118913,0.005773047,0,10,20,4403,0,2024,1,12,13,37,0,0,0,1,0
2,0.080977567,0.000451019,11,5,10,8680,0,2024,1,12,13,38,0,1,0,0,0
2,0.031825643,0.010102832401226773,8,5,15,4509,0,2024,1,12,13,43,0,0,0,1,0
2,0.20390297282509576,0.001262854,11,7,17,4597,0,2024,1,12,13,46,0,0,0,0,1
2,0.20390297282509576,0.010102832401226773,3,31,41,4504,1,2024,1,12,14,47,0,0,0,0,0
2,0.15548057632682838,0.000541223,7,10,20,4603,0,2024,1,12,14,55,0,0,1,0,0
2,0.080977567,0.000360815,7,6,12,8172,0,2024,1,12,15,11,0,1,0,0,0
2,0.20390297282509576,0.006675086,12,5,10,7055,0,2024,1,12,15,15,0,0,0,0,1
2,0.10404887835126755,0.002525708,0,10,20,4417,0,2024,1,12,15,17,0,1,0,0,0
2,0.080977567,0.000451019,7,0,0,8172,0,2024,1,12,15,22,0,1,0,0,0
2,0.12666423490789713,0.005592639,7,10,20,4565,0,2024,1,12,15,27,0,1,0,0,0
2,0.00665694,9.020386072523904e-05,7,20,40,4601,1,2024,1,12,16,26,0,1,0,0,0
2,0.1118913,0.006675086,0,10,20,4452,0,2024,1,12,17,26,0,0,1,0,0
2,0.047966441728980486,0.000541223,8,9,18,4450,0,2024,1,12,18,13,0,1,0,0,0
2,0.080977567,0.000902039,8,6,12,8086,0,2024,1,12,18,35,0,1,0,0,0
2,0.080977567,0.000811835,1,0,0,8771,0,2024,1,12,18,57,0,0,0,0,1
2,0.15548057632682838,0.006494678,7,10,20,4605,0,2024,1,12,19,16,0,0,0,0,1
2,0.12666423490789713,0.000811835,11,0,0,4416,0,2024,1,12,19,58,0,0,1,0,0
2,0.20390297282509576,0.001443262,8,10,20,4466,0,2024,1,12,20,10,0,1,0,0,0
2,0.035290899,9.020386072523904e-05,11,48,58,4490,1,2024,1,12,20,24,0,0,0,1,0
2,0.10404887835126755,0.0023453,8,10,20,4420,0,2024,1,12,20,41,0,1,0,0,0
2,0.1118913,0.006224066,2,14,24,4524,0,2024,1,12,20,41,0,0,1,0,0
2,0.035290899,9.020386072523904e-05,8,0,0,4541,0,2024,1,12,21,1,0,0,0,1,0
2,0.15548057632682838,0.000451019,8,8,16,8784,0,2024,1,12,21,4,0,1,0,0,0
2,0.15548057632682838,9.020386072523904e-05,4,8,16,8782,0,2024,1,12,22,27,0,0,0,0,1
2,0.15548057632682838,9.020386072523904e-05,4,0,0,0,0,2024,1,12,22,39,0,0,0,0,0
2,0.047966441728980486,0.004690601,11,0,0,4402,0,2024,1,12,23,26,0,0,0,0,0
2,0.15548057632682838,0.006855493,8,0,0,8784,0,2024,1,12,0,1,0,1,0,0,0
2,0.10404887835126755,0.004059174,11,10,20,4467,0,2024,1,12,1,8,0,0,0,0,0
